ID,Gene,BaseGeneMean,OutlierFactor,GeneMean,DEFacGroup1,DEFacGroup2,DEFacGroup3,DEFacGroup4,DEFacGroup5,DEFacGroup6,DEFacGroup7,DEFacGroup8,DEFacGroup9,DEFacGroup10
Gene760,Gene760,1.25132124858304,1,1.25132124858304,1,1,1,1,1,1,1,1,1,1
Gene761,Gene761,2.09920549566051,1,2.09920549566051,1,1,1.20013254440065,1,1,1,1,1,0.619105327909281,1
Gene762,Gene762,1.96679760789425,1,1.96679760789425,1,1,0.891260558599254,1,1.21197389248898,1,1,1,1,1
Gene763,Gene763,1.7133076819744,1,1.7133076819744,1,1,1,0.928248971023764,1,1,1,1,1,1
Gene764,Gene764,0.264964820667766,1,0.264964820667766,1,1,1,1,1,1,1,1,1,1
Gene765,Gene765,0.0203998990612386,1,0.0203998990612386,1,1,1,1,1,1,1,1,1,1
Gene766,Gene766,0.240959392572026,1,0.240959392572026,1,1,1,1,1,1,1,1,1,1
Gene767,Gene767,6.77712411316216,1,6.77712411316216,1,1,1,1,1,1,1,1,4.2151111554451,1
Gene768,Gene768,0.310585602021302,1,0.310585602021302,1,0.224535386735755,1,1,1,1,1,1,1,1
Gene769,Gene769,0.819926255827816,1,0.819926255827816,1,1,1,1,1,1,1,1,1,1
Gene770,Gene770,10.3007033366831,1,10.3007033366831,1,1,1,1,1,1,1,0.766833409265173,1,1
Gene771,Gene771,0.172262068832236,1,0.172262068832236,1,1,1,1,1,1,1,0.984371625463514,1,1
Gene772,Gene772,3.35056328556084,1,3.35056328556084,1,1,1,1,1,1,1,1,1,1
Gene773,Gene773,3.58536316874477,1,3.58536316874477,1,1,0.689624961370806,1,1,1,1,1,1,1
Gene774,Gene774,0.348004028909418,1,0.348004028909418,1,1,1,1,1,1,0.995473201084254,1,1,1
Gene775,Gene775,2.49893852089,1,2.49893852089,1,1,1,1,1,1,1,1,1,1
Gene776,Gene776,0.453856575652806,1,0.453856575652806,1,1,1.9006502081895,1,1,1,1,1,1,1
Gene777,Gene777,0.148529734678493,1,0.148529734678493,1,1,1,1,1,1,1,1,1,1.94768871823222
Gene778,Gene778,0.971700373441909,1,0.971700373441909,1,1,1,1,1,1,12.4154771016518,1,1,1
Gene779,Gene779,4.24312246290328,1,4.24312246290328,1,1,1,1,1,1,1,1,1,0.755069857547041
Gene780,Gene780,2.35456715514124,1,2.35456715514124,1,1,322024.857603699,1,1,1,1,1,1,3.57179021383611
Gene781,Gene781,0.680824810301077,1,0.680824810301077,1,1,1,1,1.17739549198904,1.40847214684759,1,1,1,1
Gene782,Gene782,0.864644990772984,1,0.864644990772984,1,1,1,1,1,0.32699172367206,1,1,1,1
Gene783,Gene783,0.446318268527935,1,0.446318268527935,1,1,1,1,1,1,1,1,1,1
Gene784,Gene784,0.0431837722060069,1,0.0431837722060069,1,1,1.12961290220413,1,1,1,1,1,1,0.811325824977866
Gene785,Gene785,7.69497858363769,1,7.69497858363769,1,1,1,1,1,1,1,1,0.96431848858262,1
Gene786,Gene786,0.256871787906748,1,0.256871787906748,1,1,1,0.610369195859946,1,0.72788049023436,1,1,1,1
Gene787,Gene787,3.23796629192129,1,3.23796629192129,0.712191398290475,1,1,1,1,1,1,1,1,1
Gene788,Gene788,0.263932466502422,1,0.263932466502422,1,2.66956686876734,1,1,1,1,2.12209186630039,1,1,1
Gene789,Gene789,5.35468978000757,1,5.35468978000757,0.458810382325904,1,1,1,0.952457754484961,1,1,1,1,1
Gene790,Gene790,2.79670378210991,1,2.79670378210991,1,5.50737594901617,1,1,1,1,1,1,1,1.6382221627887
Gene791,Gene791,6.01604297791469,1,6.01604297791469,1,1,1,1,1,1,1,1.10622440579549,0.743429905040464,1
Gene792,Gene792,0.634463284748016,1,0.634463284748016,54.4423052487023,1,1,1,1,1,1,1.0686106598662,1,1
Gene793,Gene793,0.359348399725921,1,0.359348399725921,1,1,1,1,1,1,1,1,1,1
Gene794,Gene794,5.93692875800185,1,5.93692875800185,1,1,1,1,1,1,1,1,1,1
Gene795,Gene795,3.35258995151613,1,3.35258995151613,18.8217268641586,1,1,1,1,1,1,1,1,1
Gene796,Gene796,0.0205415530565879,1,0.0205415530565879,1,1,1,1,1,1,1,1,1,1.47290077598011
Gene797,Gene797,0.0450276150376381,1,0.0450276150376381,1,0.883079085060805,1,1,1.54841968738308,1,1,1,1,1
Gene798,Gene798,0.336694746995886,1,0.336694746995886,1,1,1,1,1,1,1,1,1,1
Gene799,Gene799,0.700108461770747,1,0.700108461770747,1,1,1,0.00213247141910596,1,1,1,1,1,1
Gene800,Gene800,4.836670407648,1,4.836670407648,1,0.696146013795128,1,1,1,0.870228502799301,1,1,1,1
Gene801,Gene801,0.0784879056646908,1,0.0784879056646908,1,1,1,1,0.577574041385563,1,1,1,1,1
Gene802,Gene802,2.15268739402787,1,2.15268739402787,1,1,1,1.73885175748806,1,1,1,1,1,1
Gene803,Gene803,5.7606466851007,1,5.7606466851007,1,1,1,1,1,1,1,1,1,1
Gene804,Gene804,4.44420123609941,47.3131389069953,49.281611156699,1.34062438527016,1,1,0.788214530552836,5.47043653969541,1,1,1,1,1
Gene805,Gene805,0.240015669923168,1,0.240015669923168,1,1,1,1,1,1,1,1,1,1
Gene806,Gene806,1.86950705810458,1,1.86950705810458,1,1,1,1,1,1,1,1,1,1
Gene807,Gene807,1.79097025922794,1,1.79097025922794,1,1,1,1.62879625526442,0.908853203440645,1,1,1,1,1
Gene808,Gene808,0.018705189375788,1,0.018705189375788,1,1,1,1.80439221057621,1,0.89834301752405,1,1,1,1
Gene809,Gene809,0.932522238831907,1,0.932522238831907,1,1,1,1,1,1,1,1,1,1
Gene810,Gene810,0.112738396411092,1,0.112738396411092,1,1,1,1,1.83469128618153,1,1,1,1,1
Gene811,Gene811,0.172185001904656,1,0.172185001904656,1,1,1,1,1,1,1,1,1,1.5780976716706
Gene812,Gene812,1.77499002982706,1,1.77499002982706,3.06037456511706,1,1,1,1,1,1,1,1,1
Gene813,Gene813,1.19679066689706,1,1.19679066689706,1,1,1,1,1,1,1,1,1,1
Gene814,Gene814,3.87058367481634,1,3.87058367481634,1,1,1,1,1,1,1,1,1,1
Gene815,Gene815,1.11135634395164,1,1.11135634395164,1,1,1,1,1,1,1,1,5.33388779496012,0.829824577683968
Gene816,Gene816,1.93263973715898,1,1.93263973715898,1,1,1,1,0.98204736152254,1,1,1,1,1
Gene817,Gene817,0.169908683834127,1,0.169908683834127,1,1.1381633761801,1,1,1,1,1,1,1,1
Gene818,Gene818,0.753423791388585,28.8646820617249,30.0656027139505,1,1,1,1,1,0.861347443069365,1.43327196124381,1,1,1
Gene819,Gene819,5.48475882882762,1,5.48475882882762,1,1,1,1,1,1.2856861554185,1,1.03082089434739,1,1
Gene820,Gene820,0.503233837801915,1,0.503233837801915,1,1,1,1,1,1,1,1,1,1
Gene821,Gene821,9.27808444825841,1,9.27808444825841,1,1.92967832371103,1,1,1,1,1,1,1,1
Gene822,Gene822,0.283288424543462,1,0.283288424543462,1,5.78877481983558,1,1,1,1,1,1,1,1
Gene823,Gene823,0.810471811339644,1,0.810471811339644,1,1,1,0.436476976398199,1,1,1,1,1,1
Gene824,Gene824,0.576338845429677,1,0.576338845429677,1,1,1,1,1,1,1,1,1,1
Gene825,Gene825,3.39627105193536,1,3.39627105193536,1,1,0.931429546829968,1,1,1,1,1,1,1.23975267351483
Gene826,Gene826,0.75773723209607,111.444582254949,116.081255547328,1,1,1,1,1,1,1,1.18631088526829,1,1
Gene827,Gene827,0.245733499167007,1,0.245733499167007,0.620323619154536,1,1,1,1,1,1,1,0.753129090404464,1
Gene828,Gene828,0.715989319364054,1,0.715989319364054,1,0.865577254477017,1,1,1,1,1,1,1,10.8436763241049
Gene829,Gene829,3.70219768347262,1,3.70219768347262,1,1,1,1,1,1,1,1,1,1.27327689312998
Gene830,Gene830,0.47666968622898,1,0.47666968622898,1,1,1,1,1,1,1,1,1,1
Gene831,Gene831,2.72404111178717,1,2.72404111178717,1,1,1,1,1,1,1,1,1,0.658420394514744
Gene832,Gene832,0.41875534345051,1,0.41875534345051,1,1,1,1,1,1,1,1,1,1
Gene833,Gene833,0.608476717011032,1,0.608476717011032,1,1,1,1.32497469681841,1,1,1,1,1,1
Gene834,Gene834,6.17396471573997,1,6.17396471573997,1,0.859765408369773,1,1,0.13840858365521,1,1,1,3.14047719433431,1
Gene835,Gene835,1.53764602784572,1,1.53764602784572,1,0.81586887908944,1,1,1,1,1,1,1,1
Gene836,Gene836,2.94929779516441,1,2.94929779516441,0.960082070477195,1,1,2.19362654049654,0.283805498221578,1,1,1,1,1
Gene837,Gene837,1.67829829216651,1,1.67829829216651,1,3.75840514260734,1,1.47044533987142,1,1,1,1,1,1
Gene838,Gene838,1.9043926829958,1,1.9043926829958,1,1,1,1,1,1,1,1.27845655934721,1,0.626475797669923
Gene839,Gene839,4.03011663171403,1,4.03011663171403,0.93083882495284,1,1,1,1,1,1,1,1,1
Gene840,Gene840,6.75683786186932,1,6.75683786186932,1,1,1,1,1,1,1,1,1,1
Gene841,Gene841,0.0377140059283783,1,0.0377140059283783,1,1,0.0528099708004936,1,1,1,1,1.35005883894395,1,1
Gene842,Gene842,1.49388462982317,1,1.49388462982317,1,1,1,1,1,1,0.44135170972044,1,1,1
Gene843,Gene843,0.0282727605840853,1,0.0282727605840853,1,1,0.88986648306342,1,0.865784927654238,1,1,1,1,1
Gene844,Gene844,4.36158228115939,1,4.36158228115939,1,2.05170485790992,1,1,1,0.291715159990967,1,1,1,1
Gene845,Gene845,0.419775712173115,1,0.419775712173115,1,1,1,59.6245548287447,1,1,0.536881558444511,1,1,1
Gene846,Gene846,0.434412078893565,1,0.434412078893565,1,1,1.1376070723795,2.27526116537528,1,1,1,1,1,1
Gene847,Gene847,0.0488513654703773,1,0.0488513654703773,1,1,1,1,1,1,1,1.53324861617742,1,1.4535877263415
Gene848,Gene848,0.130233439594421,1,0.130233439594421,0.782657307085583,0.088373699978648,1,1,1,4.25938681630376,1,1,1,1
Gene849,Gene849,1.98410996533343,1,1.98410996533343,1,1,1,1,1,1,2.99047291536896,1.96767151966902,0.7217974061717,1
Gene850,Gene850,0.0468038331640708,51.7936283980026,53.948512275256,1,1,1,1,1,1,1,1,1,1
Gene851,Gene851,1.05781299574046,1,1.05781299574046,1,1,1,1,0.778263217288287,1,1,0.793728046445438,1,1
Gene852,Gene852,0.148198699570052,1,0.148198699570052,1,1,0.726090351079927,1,1,1,0.309606855349266,1,1,1
Gene853,Gene853,0.163080216983115,1,0.163080216983115,0.755582209610855,1,1,1,1,1,1,1,1,1
Gene854,Gene854,0.0270650918933156,1,0.0270650918933156,0.370959933477508,1,1,1,1,1,1,1,1,1
Gene855,Gene855,3.99592207397598,1,3.99592207397598,1,1,1.83888038939336,1,1,1,1,1,1,1
Gene856,Gene856,0.499896960356596,1,0.499896960356596,1,1,1,1,1,1,1,1,1,1
Gene857,Gene857,6.46249621811816,1,6.46249621811816,1,1,1,1,1,1,1,1,1,1
Gene858,Gene858,4.66554218203223,1,4.66554218203223,0.588635319366191,1,1,0.897543961721454,1.23527252277085,1,1,1,0.997458270405004,0.897789357171533
Gene859,Gene859,0.584873057526517,1,0.584873057526517,1,1,1,1.30501215568252,1,1,1,1,1,1
Gene860,Gene860,10.1394017479027,1,10.1394017479027,1,1,1,1,1,1,1,1,1,1
Gene861,Gene861,0.295960283869272,1,0.295960283869272,1,1,1,1,1,1,1,1,1,1
Gene862,Gene862,6.41394186291234,1,6.41394186291234,1,1.35804969129062,1,1,1,0.558685307852401,1,1,1,1
Gene863,Gene863,4.98474498424859,1,4.98474498424859,1,1,1,1,1,1,1,1,1,1
Gene864,Gene864,2.3333810539293,1,2.3333810539293,1,1,1,1,1.38272869429301,1,1,1.25651672818517,1,1
Gene865,Gene865,0.962914619973828,1,0.962914619973828,1,1,2.11072026156872,1,1,1,1,1,1,1
Gene866,Gene866,4.01763911262109,1,4.01763911262109,1,1,1,1,1,1.14715778633075,0.426613487882709,1,1,1
Gene867,Gene867,0.823047908443856,1,0.823047908443856,1,1,1,1,1,1,1,1,1,1
Gene868,Gene868,16.3116472877133,1,16.3116472877133,1,1,1,1,0.726768905361266,1,1,1,1,1
Gene869,Gene869,0.0383771528817678,117.621397339898,122.515058212623,1,1,2.13997168059898,1,1,1,1,1,1,1
Gene870,Gene870,0.107518618929827,1,0.107518618929827,1,1,1,1,1,1,1,22.0416300942743,1,1
Gene871,Gene871,6.30120419245957,23.5395862462125,24.5189552622116,1.42007085627809,0.620533120026495,1,1,1,1,1,1,1,1
Gene872,Gene872,3.81169128995901,1,3.81169128995901,1,1,1,0.0663920067582248,1,1,1,1,1,1
Gene873,Gene873,0.0337752474146311,1,0.0337752474146311,1,1,1,1,1,1,1,1,1,1
Gene874,Gene874,0.580634402536724,1,0.580634402536724,1,1,0.972040203115544,1,1,0.0365118818777888,1,1,1,1
Gene875,Gene875,0.432575459632519,1,0.432575459632519,1,1,1,1,1,4.41960327277034e+21,1,1,1,1
Gene876,Gene876,0.42402934481192,1,0.42402934481192,1,1,1,1,1,1,1,1,1,1
Gene877,Gene877,8.04319046599385,1,8.04319046599385,1,1,1,1,1,1,1,0.651714548944612,1,1
Gene878,Gene878,0.866432792459833,1,0.866432792459833,1,1,1,0.705194966875323,1,1,1,1,1,1
Gene879,Gene879,0.0159798447217999,1,0.0159798447217999,1,1,1,1,1,1,1,0.204555700953727,1,1
Gene880,Gene880,2.06986760811446,1,2.06986760811446,1,1,1,0.779904657680542,1,1,1,1,1,1
Gene881,Gene881,3.78149649819728,1,3.78149649819728,1,0.975733199436294,1,1,1,1,1,1,1,1
Gene882,Gene882,2.29423258226286,1,2.29423258226286,1,1,1,0.708443099363298,1,1,1,1,1,1
Gene883,Gene883,0.690065553186032,1,0.690065553186032,1,1,1,1,1,1,1,0.872121243060555,1,1
Gene884,Gene884,0.02600285221783,1,0.02600285221783,1,1,1,1,1.32485678499108,0.686157952689205,1,1,1,1.38080651559158
Gene885,Gene885,3.59898981341196,1,3.59898981341196,1,1,1,1,1,0.287061810199715,1,1,1,1
Gene886,Gene886,0.280360702280079,1,0.280360702280079,1,1,1,1,1,1,2199.15087975333,1,1,1
Gene887,Gene887,0.657223745048798,1,0.657223745048798,1,0.404200564851493,1,1,1,1,1,2.34723944917511,1,1
Gene888,Gene888,3.05471986545301,1,3.05471986545301,1,1,1,1,0.829702752001335,1,1,1,1,1
Gene889,Gene889,0.15235374552433,1,0.15235374552433,1,1,1,0.751999296067796,1,1.69244685328072,1,1,1,0.631389549969336
Gene890,Gene890,16.8402809214513,1,16.8402809214513,1,0.846918342241864,1,0.362934474270436,1,1,1,1,1,1
Gene891,Gene891,6.607646507126,1,6.607646507126,1,1,0.292822393933163,1,1,1,0.619013250417861,1,1.866585860814,1
Gene892,Gene892,0.762838649160655,1,0.762838649160655,1,1,1,1,1,1,1,1,1,1
Gene893,Gene893,2.07409344302932,1,2.07409344302932,1,1,1,0.997381454909337,1,1,1,1,1,1
Gene894,Gene894,0.11733951115259,1,0.11733951115259,1,1,1,1,1,1,1,1,1,1
Gene895,Gene895,9.09628276478812,1,9.09628276478812,0.923043527730692,1,1,1,1,1,1,1,1,1
Gene896,Gene896,4.06794697615612,1,4.06794697615612,1,1,1,1,1,1,1,1,1,1.95126050190339
Gene897,Gene897,0.515995216097011,35.1024089588105,36.5628514390483,1,1,1,1,1,1,1,1,1,1
Gene898,Gene898,0.228241868033472,1,0.228241868033472,1,1,1,1,1,0.615374266908723,1,1,1,0.975942496495355
Gene899,Gene899,1.22376051619186,1,1.22376051619186,1,1,1,1,1,1,1,1,1,1
Gene900,Gene900,5.74955237733641,1,5.74955237733641,1,1,1,1,1,1,1,1,1,1
Gene901,Gene901,1.2923624091237,1,1.2923624091237,1,1,1,1,0.510232783971489,1,1,1,1,1
Gene902,Gene902,0.335323498329099,1,0.335323498329099,1,0.000901996490136991,1,1,1,1,1,1,1,1
Gene903,Gene903,7.07676006647507,1,7.07676006647507,1,1,1,1,0.276764680277508,1,1,1,1,1
Gene904,Gene904,0.45366019281005,1,0.45366019281005,1,1,1,1,1,0.362481816575675,1,1,1,1
Gene905,Gene905,0.00319235322818594,1,0.00319235322818594,1,1,1,1,1,1,1,1,1,1
Gene906,Gene906,1.09519583833785,1,1.09519583833785,1,1.38565389310298,1,1,1,1,1,13.3340489745789,1,1
Gene907,Gene907,9.9715730417063,1,9.9715730417063,1,1,1,1,1,1,1,1,1,1
Gene908,Gene908,1.31763254707843,1,1.31763254707843,1,1,1,1,1,1,1,1,1,1
Gene909,Gene909,0.0048689115016042,1,0.0048689115016042,1,1,1,1.00363623252234,1,1,1,1,1,0.408789027786146
Gene910,Gene910,1.89811135694022,1,1.89811135694022,1,1,1,1,1,1,1,1,1,1
Gene911,Gene911,2.84568731015874,1,2.84568731015874,1,1,1,1,1,1,0.993701868058258,1,1,1
Gene912,Gene912,0.487345849853869,1,0.487345849853869,1,1,0.4198906804572,1,1,1,1,1,1,1
Gene913,Gene913,0.000582808571943856,1,0.000582808571943856,1,1,1,1,1,5981.0122764051,1,1,1,1
Gene914,Gene914,1.06040631646163,1,1.06040631646163,1,1,1,1.30191161024442,1,1,1,1,4.01293433835321,1
Gene915,Gene915,1.7173870943601,1,1.7173870943601,1,1,1,1,1,1,0.934889992246189,1,1,1
Gene916,Gene916,0.914254112063076,59.491920959444,61.967093780263,1,1,1,1.13901199983536,1,1,1,1,1,1
Gene917,Gene917,2.30651670096807,1,2.30651670096807,1,1,1,1.47331382992697,1,1,1,0.240363575586663,1,1
Gene918,Gene918,2.0546725531247,1,2.0546725531247,1,1,1,1,1,1,1,1,1,1
Gene919,Gene919,0.0154080018284622,1,0.0154080018284622,1,1,1,0.87644833219854,1,1,1,1,1,1
Gene920,Gene920,5.88168927537172,1,5.88168927537172,1,0.479010303822103,1,1,1,1,1,1,1,1
Gene921,Gene921,3.61778260781343,1,3.61778260781343,1,17.7190533213637,1,1,1,1,1,1,1,1.37921202845748
Gene922,Gene922,0.714790394406775,1,0.714790394406775,1,1,1.21507460968075,1,1,1,1,1,1,1
Gene923,Gene923,2.016014172805,1,2.016014172805,1,1,1,1,1,1,1,0.798895161666064,1,1
Gene924,Gene924,0.251460709222664,1,0.251460709222664,1,1,1,1,1,1,1,1,1,1
Gene925,Gene925,7.21651116354918,1,7.21651116354918,2.86828909742307,0.371676621040701,1,1,1,0.925522907394266,1,1,1,1
Gene926,Gene926,1.80749167540303,1,1.80749167540303,1,1,1,1,1,1,1,1.2703722374378,1.05452822135577,1
Gene927,Gene927,0.186457544954528,1,0.186457544954528,1,1,1,1,1,0.711970908428285,1,1,1,1
Gene928,Gene928,1.12781060528353,1,1.12781060528353,1.78384625153113,1,1,1,1.74528820611632,1,1,1,1,1
Gene929,Gene929,5.61654025814441,1,5.61654025814441,1,1,1,1,1,1,1,1,1,1
Gene930,Gene930,0.150512852211938,37.413868641925,38.9704798471223,1,1,1,1,1,1,1,1,1,1
Gene931,Gene931,0.622427211307656,1,0.622427211307656,1,1,1,1,0.000753728641401906,0.796839301417477,1,1,1,1
Gene932,Gene932,0.782649448560311,104.460429872041,108.806526160419,1,1,1,1,1,1,1,1,1,1
Gene933,Gene933,0.579663519798158,1,0.579663519798158,1,1,1,1.13992186383319,1,1,1,1,1,1
Gene934,Gene934,0.683942522386273,1,0.683942522386273,1,1,1,1,1,1,1,1,1,1
Gene935,Gene935,0.41633256300138,1,0.41633256300138,1,1,1,1.20095626429275,1,1,1,1,4.00117240132412,1
Gene936,Gene936,1.98396790615188,1,1.98396790615188,1,1,1,1,1,1,1,1,1,6.01549127329853
Gene937,Gene937,2.55371008777669,1,2.55371008777669,1,1,1,1,0.935983859891658,1,1,1,0.551881818119497,1
Gene938,Gene938,0.956111254067169,1,0.956111254067169,1,0.18852440716671,1,1,1,1,1,1,1,1
Gene939,Gene939,0.581636257807094,1,0.581636257807094,1,1,1,1,1,1,1,1,1,1
Gene940,Gene940,16.3416463293585,1,16.3416463293585,1,1,1,1,1,1,0.992376334994195,1,1,1
Gene941,Gene941,0.034927433339363,1,0.034927433339363,1,1,1,1,1,1,0.684925474475352,1,1,1
Gene942,Gene942,1.13444693248356,1,1.13444693248356,1,1,1,1,1,1,1,1,1,0.307795498705198
Gene943,Gene943,1.56655211156776,1,1.56655211156776,1,1,1,1,1,1,1,1,1,1
Gene944,Gene944,1.0865981610177,1,1.0865981610177,1,1,1,1,1,1,1,1.61346837298811,1,1
Gene945,Gene945,3.35396584186954,1,3.35396584186954,1,1,1,1,1,1,1,1,1,1
Gene946,Gene946,0.519224703923998,1,0.519224703923998,1.06373057110255,1,1,1,0.718840957230473,1,1,1,1,1
Gene947,Gene947,0.967089675363333,1,0.967089675363333,1,1,1.1105594871264,1,1,1,1,1,0.226796401374328,1
Gene948,Gene948,0.381979754706656,1,0.381979754706656,1.89523473307999,1,619.072891740621,1,1.35249510730969,1,1,1,1,1
Gene949,Gene949,5.17099321908951,1,5.17099321908951,1,1,1,1,1,1,1,1,1,2.16472308197048
Gene950,Gene950,1.99573892239587,26.0517146068098,27.1356012067141,1,1,0.64662311045607,1,1,1,1,1,1,1.15331181912753
Gene951,Gene951,1.54775669326716,1,1.54775669326716,1,1,1,1,1,1,1,1.40940647479539,1.10790348674915,1
Gene952,Gene952,1.49441237103272,1,1.49441237103272,1,1,1,1,1,1.08044209552191,1,1,1,1
Gene953,Gene953,7.4667421035029,1,7.4667421035029,1,1,1,1,1,1,1,1,7.3995126343766,1
Gene954,Gene954,0.244283774109169,1,0.244283774109169,1,1.05847539195619,1,1,1,1,1,1,1,1.15351521241721
Gene955,Gene955,3.30982539240297,1,3.30982539240297,1,1,1,1,0.728150005233768,1,1,1.21159132136211,1,1
Gene956,Gene956,1.52440144107561,1,1.52440144107561,1,1,1,1,1,1,1,1,1,1
Gene957,Gene957,1.69737117486071,1,1.69737117486071,1,0.522335095904822,1,1,1,1,1.02701264252013,1.01591693734851,1,1
Gene958,Gene958,5.58493406820429,1,5.58493406820429,1,1,1,1,1,1,1,1,1,1
Gene959,Gene959,3.76023247831041,1,3.76023247831041,1,133.780051462805,1,1,1,1,1,1,1,1
Gene960,Gene960,0.00679981920716823,1,0.00679981920716823,1,1,1,1,1,1,1,1,1,1
Gene961,Gene961,6.3890465625672,1,6.3890465625672,1,1,1,1,1,1,1,2.1748156954446,1,1
Gene962,Gene962,0.991553307691757,1,0.991553307691757,1,1,1,0.346825989400449,1,1,1,1,1,1.24109596144339
Gene963,Gene963,0.0323504943081045,1,0.0323504943081045,1,1,1,1,1,1,1,1,1,1
Gene964,Gene964,1.02053283963993,1,1.02053283963993,1,1,1,1,1,1,1,1,1,1
Gene965,Gene965,0.141796911313512,1,0.141796911313512,1,1,1,1,1,1,1,1,1.19338121074091,1
Gene966,Gene966,0.104399971170184,1,0.104399971170184,1.6427533506316,1,1,1,1,1,1,1,1,1
Gene967,Gene967,0.281404377674678,1,0.281404377674678,1,1,1,0.861552679668806,1,1,0.979659300806537,1,1,1
Gene968,Gene968,0.604897124828433,1,0.604897124828433,1,1,1,1,1,1,1,1,1,1
Gene969,Gene969,1.83376452185273,1,1.83376452185273,1,1,1,1,0.638249116152942,1,1,1,1,1
Gene970,Gene970,1.13497730245274,1,1.13497730245274,1,1,0.757295403399638,1,1,1.02397537095273,1,1,1,1
Gene971,Gene971,1.78989895431667,1,1.78989895431667,1,1,1.07504041685665,1,1,1,1,2.23391764796807,1,1
Gene972,Gene972,6.44016710334028,1,6.44016710334028,1,1,1,1,1,1,1,1,1,1
Gene973,Gene973,0.441057445904787,1,0.441057445904787,1,1,1,1,1,0.863421787378611,1,1,1,1
Gene974,Gene974,1.01777473841479,1,1.01777473841479,1,1.04781151983441,1,1,1,1,1,1,1,1
Gene975,Gene975,0.947482786711437,1,0.947482786711437,1,1,1,1,1,1,1,1,1,0.0824601108993825
Gene976,Gene976,2.04825669776944,1,2.04825669776944,1,1,0.496966159121547,1,1,1,1,1,1,1
Gene977,Gene977,0.0398289807483336,1,0.0398289807483336,12.9061813786101,1,1,1,1,1,1,1,1,1
Gene978,Gene978,0.00502138541111201,1,0.00502138541111201,1,1,1,1,1,1,1,1,1,1
Gene979,Gene979,0.0876315748513661,1,0.0876315748513661,1,1,1,76.8126913337084,1,1,1,1,1,1
Gene980,Gene980,7.39231703519443,1,7.39231703519443,1,1,1,1,1,1.30344004624896,3.79496673997883,1,8.97791391029868,1
Gene981,Gene981,0.0413171366987582,1,0.0413171366987582,0.904848587481494,1,1,1,1.73637936438545,1,1.41399195976763,1,1,1
Gene982,Gene982,3.46985599660113,1,3.46985599660113,1,1,1,1,1,1,1,0.977866010622765,1,1.58602833536091
Gene983,Gene983,0.409285406910825,1,0.409285406910825,1,1,1,1,1.05552566540529,1,1,1,1,1
Gene984,Gene984,0.931154456152336,1,0.931154456152336,1,1,1,1,1,1,1,1,1,1
Gene985,Gene985,0.77668479296342,1,0.77668479296342,1,4.78610948540614,1,1,1.80427434893463,1,1,1,1,1
Gene986,Gene986,1.3149421909634,1,1.3149421909634,1,1,1,1,0.960548378023557,1,1,1,1,1
Gene987,Gene987,0.00292277024746995,1,0.00292277024746995,1,0.882143262833358,0.0306751109561015,1,1,1,1,0.84045648827931,1,1
Gene988,Gene988,1.60714299390038,1,1.60714299390038,1,1,1,1,1,1,1,1,1,1
Gene989,Gene989,0.960714561967427,1,0.960714561967427,1,1,1,1,0.0171025462695873,1,1,2.0829608281357,1,1
Gene990,Gene990,0.000990873448669309,1,0.000990873448669309,1,1,1,1,1,1,1,1,1,1
Gene991,Gene991,0.149740573741108,1,0.149740573741108,1,1,1,1,1,1,1,1,1,1
Gene992,Gene992,0.514506380603758,1,0.514506380603758,1,1,1,1,1,1,6.33582949616396,1,1,1
Gene993,Gene993,0.317943872320467,1,0.317943872320467,1,1,1,1,1,1,2.36617168297597,1,1,1
Gene994,Gene994,3.31870178485532,1,3.31870178485532,1,0.527387588263983,1,1,1,1,1,1,1,1
Gene995,Gene995,0.989532706103077,1,0.989532706103077,1,1,1,1.00598478852703,1,1,1,1,1,1
Gene996,Gene996,2.14072787129745,46.2425436975367,48.1664736275134,1,1,1,1,1,1,1,1,1,1
Gene997,Gene997,2.32853994285474,1,2.32853994285474,1,1,1.02190740160345,1,1,1,1,1,1,1
Gene998,Gene998,1.30828953522416,1,1.30828953522416,1,1,1,1,1,1,1,1,1,1
Gene999,Gene999,3.15611565559537,1,3.15611565559537,1,1,1,1,1,0.692192461632866,1,1,1,1
Gene1000,Gene1000,0.371010992595017,1,0.371010992595017,1,1,1,1,1,1,1,1,1,1
